Graphic Design,Content Writing,Programming,Freelancing,E-Commerce,QuickBooks,AutoCAD,Data Analytics,Digital Marketing,WordPress,completion_rate,improvement_trend,avg_mcq_score,recommended_domain
25.459420060875047,20.782821908172327,28.12764057296831,79.92670271768075,52.092237378228496,27.51539993221637,25.364709000309997,16.441872077877854,42.34111478282515,14.911553952738023,0.855,0.17,78.68,Freelancing
74.02483071382416,43.033588394004255,22.758295927949142,1.0678502669966186,26.36157210763296,0.0,45.4458784490336,7.332767668274638,26.15275251817501,32.052606412868855,0.821,0.147,83.69,Graphic Design
11.1786257364682,60.19695235694023,78.34836405161472,0.0,49.127946035124,39.27563021353715,34.74502005607754,53.49155250598492,62.77281748158691,3.14831936189565,0.797,0.007,90.57,Programming
16.969126166919335,16.24319534168398,12.017747224661962,40.3051460241607,41.776173937122905,73.65705817909077,14.92359452900907,8.198750414985904,34.409174092587655,7.013319400225649,0.95,0.488,87.94,QuickBooks
94.27727151839645,49.51364886658849,28.781904844917097,19.566174968609523,11.413111085167882,33.86444942190058,32.36400341476248,29.051753767711826,56.0548841577873,11.79058144676613,0.651,-0.153,87.56,Graphic Design
82.35623269182669,28.89116163391407,38.008505880097786,9.454252637943867,28.251778046443086,29.973659670894804,22.032126765060124,25.875305760412445,53.31530520225697,35.95153239875919,0.795,-0.3,79.91,Graphic Design
27.531239656714504,39.69929190291583,68.11858923854919,34.107052661245504,41.67817391028522,33.2325669968607,50.41770174774396,72.99356121003157,21.42300073246122,22.87571713125604,0.884,0.322,86.43,Programming
46.21986894092594,66.07852044159495,8.326115597192219,53.67705114585834,48.35984196400451,34.562078254716276,19.06146885750821,16.51804100087232,83.52069055894897,10.968392312072456,0.636,0.218,83.88,Digital Marketing
20.496507554754096,42.59429805252261,81.25039052220772,12.519706137190848,30.22767048231672,29.573170627488857,39.29395163720912,62.10044602722235,19.73243929282856,38.77577105283599,0.693,0.154,86.76,Programming
73.43744526749667,46.69043315918291,15.71123667153551,44.38122287551455,2.9009879212752416,28.394056761032694,0.0,36.52538907515879,35.147615869169215,16.94177390196496,0.666,0.119,66.02,Graphic Design
28.03885067812917,46.37385347697891,10.38238989504589,45.2631867055116,51.220338929025814,4.846771037641194,11.461593852706452,27.77526923517174,85.77351848257483,25.96856391442929,0.75,-0.175,88.25,Digital Marketing
19.765511075035725,31.225069164136237,38.801394818487836,12.995550934567676,27.6703414085952,38.6757772693001,27.698219653613336,40.51399253806636,41.484088082691585,74.58261501791618,0.526,0.148,92.02,WordPress
5.399770533744487,43.93239153881913,29.6703637765123,11.03931951454808,42.685063566811756,50.7845633830222,53.032932945500576,12.609534133052653,71.18909814771203,11.640761184757407,0.38,0.109,83.93,Digital Marketing
14.133361105025175,34.680615797899314,81.47232003764712,22.20922111871081,26.205330629796727,24.10332487758972,45.7650267130517,52.4881290078723,23.873839445835472,38.66761426697868,0.932,0.463,85.16,Programming
47.04637203137077,74.0813588350357,27.828439355751534,28.158274078288834,9.68383537598707,7.922565469330717,44.477441291738145,28.953824324598564,56.409733247266864,47.993539895559195,0.604,-0.032,74.43,Content Writing
44.5476282888065,39.91584782199755,12.524521116346271,22.120701468156042,21.471904173784445,25.42431791447629,74.13459091116863,17.79704413118824,34.19754810522399,49.986294676550756,0.685,0.418,84.24,AutoCAD
30.653963031259437,27.738086970827528,0.0,35.63287574086597,85.63113571538476,26.322335349162593,28.546251668486327,11.557176358549235,73.87989557252922,36.28129686772494,0.586,-0.247,82.04,E-Commerce
11.329966486559899,77.51662425452895,28.13732796622374,28.3004121643258,14.198677797429538,11.3837643563126,42.96292256684677,24.294503851264892,61.59619814766097,28.86250444118172,0.629,0.008,78.46,Content Writing
32.88322015910696,25.022958132111487,0.0,37.38919151088152,49.30459586803585,76.5410952214722,14.433139654446098,12.520938288370791,24.504239563513927,48.70785536642623,0.674,-0.471,74.95,QuickBooks
35.553403443597006,40.466338349638036,39.031233728040704,75.30725546679047,53.348248198284544,22.539979531046846,19.190841976345368,14.609743322646127,62.66633852163805,30.091502519475405,0.924,-0.009,73.42,Freelancing
19.514514010713523,20.545214687971942,50.75700400058306,16.477428758286344,44.87713159641159,21.3462730149265,13.774812698878304,94.10928674295225,21.15346122628486,27.649225771662508,0.635,0.342,100.0,Data Analytics
19.362135473701784,15.117844171719941,29.937534638960187,32.5126601291316,39.750842286148405,52.12840328247229,29.70107709395611,22.448360158270486,39.323043994599075,92.02661711819657,0.491,0.02,80.11,WordPress
87.52514099878509,22.355805829840566,27.78059075153299,23.440577451595075,16.740512164302707,24.78912125639632,26.202811243519452,19.75676755745929,38.88806283892749,42.81337840052413,0.415,0.82,65.05,Graphic Design
29.06495388778674,3.6244291072257955,34.576674643585065,78.85565186840857,54.68042330865127,23.2334563223887,51.20125378460369,10.583185854081552,83.34007685641254,21.495276977341515,0.521,0.114,66.29,Freelancing
13.430779965459573,42.47074876271883,53.47784065109299,21.376644316053827,19.861282532904788,21.965134027918417,12.478168028507156,74.6704669559126,45.92484436250789,24.739807285580977,0.514,-0.074,94.14,Data Analytics
54.23763056127352,9.21295517974006,40.280404891289734,59.751112981534206,44.25693894919618,92.15598956652272,46.73656594510108,39.66815545295927,18.883791795089245,10.003390224521887,0.961,-0.653,95.25,QuickBooks
11.695834193575598,35.98703453286757,94.69164259445395,16.25663287968621,19.929669424537614,38.26827250795191,13.465325209638259,51.27799175199079,11.652284420949993,28.190846510101885,0.897,-0.338,71.85,Programming
25.94384408340914,43.713791924261606,35.52613899531817,11.838163938969672,56.96425997066808,12.495468708405474,25.65303360186629,24.06494806073614,73.0435356856984,25.313854678774625,0.57,0.309,90.49,Digital Marketing
22.02501626337716,16.636454277149635,66.77027358387481,19.231027799533344,30.25529866972311,46.872222826119724,7.085724910710711,47.25257102635719,19.952973415893716,4.035551451153384,0.812,-0.133,77.53,Programming
12.365487320063652,72.39179208108578,21.84816067513239,21.491794065598974,30.272446589551986,37.350237912474924,16.987256056315964,21.49480253867381,37.36083330512293,24.243012471565223,0.967,0.267,70.35,Content Writing
76.95033970508855,51.38352820718783,37.36917767270252,23.702443776145543,34.60670261630531,39.89433714781472,33.86472108027045,17.59333803619064,40.752291303361964,33.08743647235627,0.994,-0.402,92.26,Graphic Design
23.919178823622566,25.038117236995532,36.07336331578432,78.72230995668066,45.66139656530114,42.195183030067696,29.16653106116264,7.418550914734931,27.542344261427512,17.735783714540503,0.778,0.25,76.27,Freelancing
16.451391140318307,24.511878683087854,32.8395969416201,19.7738486851379,16.404872221563007,29.563487364267385,47.701134028068694,93.8398095617796,44.9158282313535,23.51512077505254,0.778,0.388,81.92,Data Analytics
81.76076314503675,24.8500872338304,20.839329362489657,4.961539587663551,7.927966828823162,53.69237661127068,13.067318797212078,32.89714009670121,18.93899234913488,9.01023354052542,0.791,0.071,87.17,Graphic Design
19.3939914493535,33.577189774116405,78.44764887534835,20.140161052957357,38.24552475488343,27.941496318103713,13.866195774505155,48.934879990585486,27.36964610443442,39.66327211347416,0.539,0.319,86.58,Programming
32.48082762668701,27.99505431717674,96.04518950821085,30.556525997786235,4.133507153169003,33.00384209525236,31.348860924612417,45.42521024184627,51.13433447887772,40.34057523337905,0.625,0.024,72.05,Programming
21.972242980562967,49.034158920924455,87.47220400824297,25.364347334224266,45.1856502185414,29.431732795264132,5.032025354525498,66.43561436444223,27.918990147377414,14.289526443287405,0.77,0.108,80.44,Programming
15.632951245725462,77.1946223285082,8.606318960564732,30.793703893713747,14.663347806815818,26.089956019923314,26.882348716608984,29.08118228023147,44.65377257714671,35.40334779532842,0.608,0.193,75.58,Content Writing
6.205889002807583,59.51751323848546,6.157760066032928,17.43029672062001,34.015505945188835,21.76681735054416,30.621369375457856,0.03302361018340605,100.0,11.142891495984639,0.258,-0.125,82.7,Digital Marketing
20.22255844830267,39.24343721038204,89.32171861928336,46.78986898395547,40.36702711327977,37.0307352927214,24.056304826306324,54.6148822697789,57.85063081005859,7.4294130215329215,1.0,-0.05,75.86,Programming
27.825334601392232,31.08564950023616,48.088657226004756,25.21907934898918,21.57909258016337,52.34264231958788,12.7797504864962,36.41793513259826,54.283182856654165,76.72228720056609,0.521,-0.101,77.57,WordPress
18.221713769091224,38.48551815915587,96.83552860322172,30.588672951474713,41.04792472819521,15.724276106219932,25.7143208489786,32.263190609321654,27.815692127467013,21.554857129861247,0.772,0.516,75.99,Programming
8.871555679142169,85.89010976163506,38.07701343424845,31.991304552016643,11.579713318878776,12.618738577171506,13.814791629845903,34.85818631388152,62.07961520304594,33.049167493866435,1.0,0.081,74.2,Content Writing
0.0,9.349730260216035,16.790060843517903,48.61250316988377,89.40240627741048,46.77167449051069,0.0,34.529370409786765,53.80098477665688,43.62529386059299,0.592,0.208,68.48,E-Commerce
23.801229770126366,29.287773232612146,7.955670962644255,15.647632403149796,24.09815392043206,6.017136371789626,14.735158348614252,12.744594070979034,75.54036033902781,30.88093067610891,0.734,-0.278,77.4,Digital Marketing
76.24972886109825,20.546299121087156,27.04415040702338,3.5199619744334223,30.843620420605163,22.157440805406384,9.303402103850097,19.662257174645667,31.246544135728946,22.711208935714332,0.391,-0.274,59.28,Graphic Design
15.98242492197045,14.090093179193495,26.403651509139895,15.521110508392873,67.85140074439059,9.636902137355595,17.069097442232334,5.105630970788042,56.415245948778235,22.173190271061188,0.519,0.06,95.42,E-Commerce
21.70771636069916,94.31777837106058,55.54474578493693,10.282916414172663,40.38575321627994,26.185856792066026,36.74433331441198,41.99207301981536,48.20532869060589,43.009359700233084,0.403,0.078,77.42,Content Writing
27.36337252308838,43.965356417210245,22.846488991559042,27.50625114127127,38.09623444129607,12.542867370693662,0.0,25.52041160457592,45.93147993169258,79.63809345165667,0.43,0.26,84.38,WordPress
32.041180582437,34.453174158515466,47.01827844465527,29.362818398224032,59.088130226635315,19.87457182374727,21.082559663715536,33.43772549835747,64.75953430553221,21.804730897550435,0.8,-0.161,76.13,E-Commerce
49.45741288126757,48.481142649643786,0.0,23.44611060938927,48.78531379690833,21.47200453866284,2.19302678344231,7.0840448661728335,86.44549063502114,47.014995922092865,0.919,0.32,95.29,Digital Marketing
25.28726362739774,42.33185198928175,27.34921555031899,0.674004163207492,53.77983027236248,28.179252186238042,47.6837956014594,25.625423281194994,80.06144417921219,29.677716447711845,0.493,0.032,88.34,Digital Marketing
39.80059407789199,16.429675193071954,89.15081660146473,33.82855634108158,24.617850470197777,16.76769330381943,12.196786382944964,51.272611810668536,25.683934969395256,8.315612079221257,0.981,0.308,99.8,Programming
34.608604310656,19.8308451291203,34.81977388992488,38.3184638365715,0.0,30.711226784941555,73.85827513319087,9.236756143566998,14.093735616582853,23.349833032508666,0.52,0.485,100.0,AutoCAD
81.54068485317612,41.857151509183566,21.9012737426767,12.004247772198912,13.64099980075203,28.468385566007612,30.306589162687875,17.77947140550508,44.63275175145498,33.192764595137135,0.815,0.17,76.8,Graphic Design
2.9700388501029913,46.22217534160672,48.82057764747583,20.690109276261676,30.86314363457543,24.91206916608453,25.708288857674464,27.956331287152125,81.64865970963226,8.129972688314776,0.969,-0.071,88.73,Digital Marketing
22.90040804571191,26.193070426463407,17.300682486513534,74.99230137713813,61.86676002048311,41.6637963722023,0.0,4.670420698793883,51.45737743812764,12.897065901274658,0.892,-0.51,72.85,Freelancing
75.58612999228754,31.372751775525877,30.497755670317467,18.52263531825615,20.298393406927925,25.58449486165187,34.915467432107555,13.542324382867644,6.078052818196596,12.929184345365265,0.496,-0.253,66.36,Graphic Design
33.37733126022421,31.804623560237676,65.3045322068267,0.0,54.86900283583246,26.263880259451767,32.78647784510301,95.3466113983291,20.911421652783197,21.041838355797285,0.842,0.274,86.69,Data Analytics
58.753950597227316,30.23450836904467,34.13600145484697,52.96825184726182,33.87731685682491,10.028470291884974,29.47341465378277,45.379720010987135,26.418183646794866,19.05460744752835,0.596,0.443,60.92,Graphic Design
38.22865542207321,22.614878030254708,3.9042718023933123,24.058487462059933,72.84522148769788,27.072384903893088,15.878197475609808,18.054703496631795,60.24974495769709,36.08584282393221,0.983,0.248,82.72,E-Commerce
36.25593304240956,19.100163551121714,78.10350126453564,49.13181251623304,35.83188911289346,33.83969550256907,30.35148231533674,39.46539401884874,0.3523111706492461,38.071590663744594,0.846,0.294,79.76,Programming
23.449694728475123,75.20552480066036,23.58677503083558,19.837948575995927,26.319532702977867,38.36697988789704,37.86168907820826,10.733541638956,61.30831832089724,36.221450712808306,1.0,-0.252,77.03,Content Writing
18.91915019136613,29.200864859608952,36.32980278202706,70.97705225842124,30.36849939086696,11.71265510835603,27.38407983041737,16.835771597547943,25.303454047316826,36.81031802322108,0.92,-0.024,88.39,Freelancing
38.78538414874022,26.18583002672246,63.62156488148766,50.85338053240937,0.0,4.419431053492904,12.459305435759775,21.590918959773152,57.902919309513706,63.36519738048142,0.551,-0.264,79.74,WordPress
25.022355216714633,23.282439268840452,37.35910606603113,22.152018965467313,34.79679415413378,70.88225515532275,5.674452866365208,19.65715730095024,17.359340462576956,21.18535634406455,0.563,-0.188,82.34,QuickBooks
50.7057906800887,60.42917060819575,21.5000343888611,11.664934661170495,25.83814032798425,36.43813957655201,5.78874452716736,5.731383127717697,25.547447046144626,19.714729837680164,0.577,0.281,82.61,Graphic Design
53.41635082036568,20.365377418354672,25.805641898009718,6.4758249114407676,32.57154643257719,41.16379483731852,22.292586500627394,23.69147073627652,37.10762865502932,6.893916808222675,0.421,0.376,73.02,Graphic Design
83.3640275978183,60.32528145511546,61.563546181961115,64.87596782394478,29.937655360696073,21.514151481965968,24.027363199263576,14.746864512961432,21.735436052723312,40.86834684529292,0.296,0.242,83.51,Graphic Design
33.92463409426643,12.648098507660862,37.64029685808338,14.277438372651574,84.80554326429925,31.014092366302133,23.205502022560147,26.076659851470943,56.05194812394399,40.49273304152289,1.0,-0.212,80.43,E-Commerce
17.832089918539303,11.599482014354162,49.19781511414904,40.47046893887855,13.520023913063765,5.571341809797576,9.613339818046661,7.756060347751172,63.822352208707535,79.53443447554675,0.598,0.012,76.11,WordPress
12.467045914397207,35.91638404904009,37.53521179141234,37.65543094280622,38.548275160611986,69.07945192852006,28.143953177318345,25.538618120172337,37.91242486960453,24.35067424882719,0.655,0.109,87.1,QuickBooks
25.56826643494655,16.475594545738748,80.27535816797044,8.769394342530699,41.85248202611248,23.28576487005367,35.499971815177275,48.9810284376314,17.30771780963177,21.954964976899497,0.523,0.005,76.86,Programming
37.147699132930036,29.5793757333048,47.77394195080883,25.25485257257274,30.9544562646758,22.769866859261647,30.638817446440477,10.55006958588429,30.32365086043007,66.12821606412015,0.738,-0.351,85.07,WordPress
13.391940523937986,15.84365212250466,46.2170487279228,31.127178044134315,41.18622205473705,26.580785875520565,15.270930677251183,81.57831864169891,23.124234328863498,25.624526991550134,1.0,-0.143,70.27,Data Analytics
25.05421325512757,55.52627377817234,11.959315348314274,16.268908440336396,26.849844397799878,28.63066901590326,22.88328205297763,44.17100163781515,65.79834213219823,43.85020805962218,0.599,0.546,78.78,Content Writing
87.67487811226275,33.45299870011993,44.808551571294686,31.05358925386991,2.2980726750225067,52.906116201681584,16.250200971126887,40.97744621223313,53.40705605615443,13.719147867623004,0.716,-0.426,100.0,Graphic Design
17.09228509284939,32.05027331580697,16.483731369373206,42.191679986726975,46.13170824958501,69.37742273155789,26.028195376133468,12.546577321839365,33.162887137662835,40.95602970351067,0.832,0.031,85.63,QuickBooks
44.35357607096189,12.580597581689114,33.99432388892368,24.881181696118023,38.64180427304918,39.31175504249235,15.040203750303057,31.09588707303678,51.17629737088958,71.33487182100578,0.36,-0.141,93.22,WordPress
25.14006188193945,16.2892300247528,81.95386845417721,38.73433029178568,34.56492053594417,44.19953628522927,12.603359428121127,66.91506478215778,38.892511602762575,41.761920528957035,0.386,0.334,79.15,Programming
19.274395311913306,32.036948757384764,23.376684122036846,33.026026251831155,50.08337295362919,40.47883829308256,17.011591889841238,36.12378516073444,82.81482265975211,7.202087484319476,0.561,0.366,63.24,Digital Marketing
14.851520057126184,20.27928544625312,46.336089816180035,98.33826158680884,49.448304126755666,36.5448269122943,24.306306844182217,38.21510069756667,67.46352638612964,46.987478645167535,0.89,-0.103,81.76,Freelancing
52.962409431404346,31.84596851706921,7.56630170511426,33.13007525272192,70.53119765414667,21.61260546650754,0.0,4.158637523610276,64.58685070872905,66.44242372029485,0.768,0.208,68.19,E-Commerce
23.229534183206876,17.621925518834985,12.898609139639793,15.074432278272416,64.09657417301652,33.864014376581544,15.336670079390203,12.721431667652407,46.928662558922284,50.65184116397022,0.651,-0.095,73.7,E-Commerce
23.426057550245872,86.26267524123476,28.96695282992026,10.620337206853629,33.38887410492755,14.087844640553037,15.107908667334407,42.02079806213891,60.031703572003124,31.86523948078738,0.942,0.136,97.43,Content Writing
73.75547230636224,48.12089589761292,26.864242622665028,14.15426028028958,35.03313428233015,31.353418962433853,15.52838086822019,30.277909310686816,40.933526056904185,44.73568526587408,0.784,-0.288,74.86,Graphic Design
30.829039054640837,86.26404465963044,33.063316683717964,14.117137043179154,47.476410523217645,38.934842807004884,9.684747503947152,22.268323439054274,51.350400846797406,42.48466850306795,0.473,-0.104,69.77,Content Writing
11.358318997110588,73.7844110599086,13.822552140719262,22.654571676613706,33.221145192662036,3.9743144794242085,15.61923759862525,7.222914142232748,51.15541204839589,35.64566541458395,0.636,-0.208,85.57,Content Writing
18.15539853941912,28.370470137841853,93.91929726980881,16.127319364064373,25.649677221142706,34.7637008364535,16.108971730695938,57.23708737696383,23.465580687272777,29.799999087611518,0.948,0.08,85.27,Programming
23.754542774264976,16.10808773271665,32.64685352344221,61.136011257767755,45.39338035297764,55.75148796058087,31.91888704752295,27.963340916783217,27.410477122965982,29.387093989473982,0.874,-0.159,70.78,Freelancing
36.145356742468444,71.51142669786546,37.26102768764789,40.269958176557395,36.57748706522724,31.211197207314285,24.545177554009502,22.365053663037568,77.52320809885525,18.179995391108932,0.642,0.127,64.09,Digital Marketing
24.18210690496164,16.164657076222312,74.49128338265803,42.79444178219752,40.24214754877645,29.890194349830676,20.696876889925658,50.029395064329975,26.80468601209568,37.69044847424441,0.603,-0.09,79.75,Programming
43.65974204473531,49.44855457001697,40.0442931661298,66.63785494147137,37.13489120446088,44.748789862015826,30.63511323067854,27.13936883261063,53.78458261564688,25.294336029320473,0.768,-0.031,65.65,Freelancing
61.28804928570703,2.6835114077532136,33.30744393451436,16.058825295170333,35.55644488917042,18.14907892963729,62.29665588750534,5.321508176401524,30.381724393836915,23.6961383247317,0.643,0.534,85.06,AutoCAD
26.555001430461147,18.7472978175996,45.881592199595566,27.303472508959572,47.090589210180134,42.77713492464664,39.5497061990215,35.42232491825827,50.023683365955264,84.16302928944118,0.778,-0.382,87.35,WordPress
38.136659422282506,24.393905496809783,91.04054890997631,8.469818581355652,8.700779692482037,20.217003195894254,32.81477899279674,55.65542379120399,34.70299797436776,26.578757324577822,0.764,-0.257,77.58,Programming
66.5381456346621,30.36986847767532,31.40683895867154,47.91816498664761,34.03655880290846,1.3998632057769758,5.049981580223196,56.77134043744584,60.84667830768166,0.0,0.68,0.216,82.69,Graphic Design
23.893281680198776,45.82740259120797,32.71570667512365,34.295274841130535,33.15499404472941,14.701977144445358,17.691904658572966,27.78589802980262,46.12123037426176,67.01706024867241,0.789,0.261,88.66,WordPress
1.2491451803364662,45.95281982367871,13.576344572955662,35.75094114499167,53.35161248679335,26.67296627464218,35.74137633067113,13.202737643610929,71.055433948671,15.164937427482293,0.258,-0.127,61.29,Digital Marketing
13.447579540583693,30.968690219849456,21.245296043435133,11.247351280447607,13.447445970231144,28.966155954090638,81.55818766272321,25.884244020564484,22.755529634548903,26.674373074195163,0.447,0.199,100.0,AutoCAD
9.655789216647165,34.65617059020882,75.86112139126061,20.41949757573657,35.13646530364014,24.88562221983789,2.9908388824099426,27.33648515953782,32.3992762655418,27.37555410384026,0.464,-0.005,82.86,Programming
32.276354607400634,22.97725674740787,16.0127387755024,15.1567248495949,20.437064346735355,40.568342078414396,84.22430999134359,29.092757403551495,32.025617037343935,5.943140463948388,0.473,0.032,93.3,AutoCAD
81.26939059732787,30.793972465485734,6.6948323721065,37.04631926648925,42.77996742058876,11.455686226157537,31.588821401133462,14.481966873528242,32.8429238283862,17.65601831931245,0.546,-0.069,96.33,Graphic Design
48.84421602667547,58.281745747480876,14.930259173023344,49.2423340487459,46.54423973562245,16.321084330404748,25.54440450372189,38.10905056409945,87.55251588373203,28.083559700403175,0.579,0.058,77.57,Digital Marketing
4.107784055417285,80.86957282520213,16.132856942319485,29.480886977499978,46.23700316770391,13.091102346370997,0.0,25.259752064662017,39.22985454571627,63.61298946465351,0.882,0.427,80.13,Content Writing
11.108321414522464,48.275338106229114,10.535843894836653,1.7869957668314314,48.86540305541894,26.9959852512346,23.479237231683094,45.78906935155783,65.65345884275288,31.4633837631763,0.435,0.32,66.14,Digital Marketing
33.378441979801806,14.130449274333637,30.81960348499603,60.06206889456847,57.056912358360975,60.810991020073985,9.382747674716661,40.209566087763804,44.78135123206952,32.71933067940948,0.91,-0.068,61.7,QuickBooks
37.92784555311509,26.69934429122738,0.09040403110448025,41.84919669140561,47.62580222868838,75.93888075954526,44.329161022293704,66.9798105794707,17.09249984984739,40.63600255249632,0.719,-0.055,73.04,QuickBooks
91.073606924464,52.20035424269959,12.82593564457972,36.70575675961625,22.92961468946363,27.741310100135248,22.38592792695343,27.237467854694682,50.22360234439109,25.054733706320924,0.768,-0.044,82.8,Graphic Design
36.04767028732203,25.23321764000391,59.52824345165451,39.532311017993216,35.7005631879892,26.17841523379233,49.60562849600256,75.99094761839866,12.773389063758016,33.20534000167287,0.803,0.186,60.88,Data Analytics
34.743005570350896,31.44235584848913,92.79596356592702,4.326053420468783,26.724363720694736,33.15034590741852,27.79482030193345,64.54402075769374,3.0120691535406916,16.79985390795258,0.78,0.252,62.99,Programming
71.58469371913866,36.6972759364484,2.3821267418463847,18.540260088696893,46.53624126847875,29.3336289457324,38.036255967167364,28.291973074024597,44.90201494189287,8.675951271118853,0.627,-0.36,65.01,Graphic Design
15.357547474453552,37.522050268227716,37.9125668129495,71.47367295560186,46.67980830934953,28.43213697489621,41.50508965129879,28.206460825796928,44.528029038253536,12.844987321126707,0.64,0.325,60.86,Freelancing
31.085453014433813,56.808358027196604,31.933399645973303,19.038769435754432,34.46541470271777,41.299450347825044,17.79704565573653,46.67062385706382,75.4803275679293,20.898422509160675,0.675,0.369,66.19,Digital Marketing
52.10560138261807,36.70863838869439,33.10445011479329,12.04002477242665,35.226538689193006,35.02104272225751,23.643129138684778,6.326706696242429,45.18639927230133,76.26679761297656,0.805,0.671,60.44,WordPress
44.76715080776076,43.87193897656552,30.4784318652298,16.519411150388063,25.694261538521626,11.008692659907872,76.83476628712907,8.803290723443778,36.81110178781743,29.36469128782415,0.451,0.403,100.0,AutoCAD
18.692739622929114,36.458339937205395,64.59506377675059,31.61654063205754,39.74641159820481,17.628782630607432,38.29424570823486,61.21547263768207,30.250821538908163,26.38306862044498,0.656,-0.084,84.05,Data Analytics
12.857539435877536,19.91556813122009,74.71476487141945,2.3803678725628714,30.414627614975792,14.347031999009747,41.65277862904466,53.157441424895175,24.902855956493948,12.487011684971947,0.862,0.407,80.99,Programming
44.58137519472276,36.21338094460042,60.835221881792506,36.19753754500367,37.73096921678439,22.749393119553186,2.1781733580756786,75.2865308792298,9.5209111721692,4.966085314804381,0.623,-0.115,90.14,Programming
16.238601185699707,22.750850629735854,67.90268908167195,42.57410555659544,63.688468608247305,24.617753036013767,36.419477291524025,72.56768163597455,22.599910347454763,35.65127101518277,0.813,-0.132,94.87,Data Analytics
46.94596543323475,85.39335181674687,29.060083984493875,19.727298449026573,30.61243326927746,29.59043955485224,4.665790039761205,33.88229319010324,69.48853092485145,47.74750993061831,0.931,-0.456,81.96,Content Writing
14.419695311604071,26.305248509328113,97.95589292129831,25.322046594480888,2.845104791571334,12.179726235209067,40.22741596491622,54.86648162936463,27.430947441328012,39.703364153509725,0.664,-0.106,68.01,Programming
14.168739438820367,27.65203418040992,42.98010968725242,28.148992278258397,41.33513421652215,47.14841036241522,29.68041676580495,0.0,58.346256465136136,35.16796433536441,0.615,0.045,80.57,E-Commerce
31.76285854506326,80.97016911205996,49.73660107959374,27.78813501960795,26.457787318908608,24.998521982380744,0.37060208547149287,28.17816365693092,41.49094096885055,23.243026590612686,0.473,0.13,95.19,Content Writing
32.11241553828866,22.101985697735003,63.20081821103673,32.353834428938136,33.733395300310434,21.300438930003175,34.258882025451484,91.50592825737196,38.15895655728428,38.3930241804587,0.644,0.255,78.78,Data Analytics
21.93896839742702,48.87586219988515,47.86719092347245,0.0,86.53121180760516,4.710316005771611,30.316764317499192,40.2105729603488,48.66831259253383,60.258074976585874,0.313,0.112,60.28,E-Commerce
36.84305497272715,25.48369895575053,89.58403700096184,33.17918043816662,14.512947477175242,19.290296103796845,24.086784949225034,60.191856462109996,31.00928952702089,27.180983908999558,0.942,0.181,66.72,Programming
19.812677400474538,22.359233850827145,83.67710169532891,28.813432147414282,64.32714229650945,27.280411666400465,35.65337207683902,35.32632199291733,10.22321002444216,8.620006847459827,1.0,0.299,76.35,Programming
24.68350873568693,66.02239360837224,5.0921385783336515,31.080097181642692,13.508870966958618,25.32631428792932,29.19341990360375,42.29499172276824,48.781616660528904,49.79808714326316,0.679,0.116,96.32,Content Writing
20.38002039609883,27.42391656560641,64.3934724470855,25.958712647182175,22.672615977176978,38.0658385526271,17.44989835547221,74.89358119918649,25.207379794460035,29.117283518060418,0.854,0.328,94.9,Data Analytics
26.462489287246576,30.48828574977537,0.0,26.23853086547145,40.954323638937474,91.05313337825817,31.417013969384822,29.61278848863684,4.0025079682751326,11.252707315394506,0.99,0.096,85.22,QuickBooks
18.83512703798924,46.15717004596894,66.51981971501571,11.507709563248994,26.878586509262707,42.752207721410464,22.967938186381666,50.68238633240858,38.22960830705077,0.0,0.642,0.41,100.0,Programming
32.05608082478784,37.730128684754725,20.79590393207598,75.38457869706409,25.109581147448367,26.453499318560752,28.018640308358968,16.266971532201126,64.12724370229262,20.99210645531529,0.541,0.216,59.12,Freelancing
24.227510583166282,30.275681434443428,71.38165826518986,12.811514639640688,19.2649357068247,16.689901133964323,33.60410903288667,57.300030106085586,28.638523954169735,38.14728482291016,0.768,0.25,64.24,Programming
52.162437948692755,43.31776822018286,44.49535356741668,20.2430352057079,49.19977778940704,10.680319551631912,20.555574773838778,18.32428018204424,54.9569262770628,9.366692198422859,0.742,-0.092,63.31,Graphic Design
33.084689557510764,17.646031982883567,31.635415227527115,14.191844328657481,22.903837781708482,27.953192579461373,92.30729632896603,22.681968879491617,22.20215875069349,13.14452081492676,0.763,-0.233,97.86,AutoCAD
24.18569430419857,39.30021780064416,89.10440078094402,5.054425513830088,11.417524085875407,35.54283272767555,18.58577774363888,31.838814090355548,38.854487857620036,29.281171513762956,0.731,0.144,86.21,Programming
17.92678940909067,52.12416338196555,0.0,24.277709658456146,18.74962313448879,39.82750647450159,0.8671615763686127,24.91409577958992,82.31117749251358,5.570552216617628,0.613,0.222,84.86,Digital Marketing
20.509360569913305,77.34099765812984,21.22520464394657,28.87780334066994,26.917199950719578,37.28500489710684,18.303233273207752,36.66625734524014,45.6574926339981,21.18761703348736,0.903,0.244,63.52,Content Writing
34.39895146331383,32.87538387564482,55.24320466833457,18.817969748515463,38.13269453916475,37.43503543137477,42.266202725820285,84.6370360869827,23.045230892322454,15.665531412396808,0.447,0.143,90.02,Data Analytics
22.476783455477488,35.56316867228133,57.97675392723052,29.972763219859715,34.69509659179961,18.872301321298178,52.925042738439544,9.440802113278018,44.57182306700679,67.25420859919998,0.593,-0.108,91.35,WordPress
